0.000	A
0.033	X
1.500	E
1.767	C
1.833	X
2.933	E
3.200	C
3.267	X
4.433	E
4.600	C
4.700	E
4.733	C
4.767	X
5.967	E
6.200	C
6.333	X
7.433	E
7.600	C
7.800	X
9.300	E
9.433	C
9.500	E
9.533	C
9.600	A
9.633	X
11.200	E
11.433	C
11.500	A
11.533	X
13.300	E
13.567	C
13.600	X
15.267	E
15.500	C
15.600	X
17.267	E
17.500	C
17.600	X
19.167	E
19.400	C
19.433	E
19.467	A
19.533	X
