0.000	X
1.533	C
1.700	A
1.733	X
3.233	E
3.267	C
3.467	C
3.500	X
5.000	E
5.033	C
5.267	C
5.300	A
5.333	X
6.933	D
6.967	C
7.167	A
7.233	X
8.767	D
8.800	C
9.033	C
9.067	A
9.100	X
10.667	C
10.900	C
10.967	X
12.567	E
12.600	C
12.800	C
12.867	X
14.600	E
14.633	C
14.833	C
14.867	X
16.600	C
16.800	C
16.867	X
18.533	C
18.700	C
18.767	X
